	Month	Weekday	Hour	Temp	Rain	zipcode	count
12005	4	4	6	45.0	0.01	11209	2
12006	4	4	6	45.0	0.01	11210	1
12007	4	4	6	45.0	0.01	11211	45
12008	4	4	6	45.0	0.01	11213	10
12009	4	4	6	45.0	0.01	11215	21
12010	4	4	6	45.0	0.01	11216	13
12011	4	4	6	45.0	0.01	11217	34
12012	4	4	6	45.0	0.01	11218	9
12013	4	4	6	45.0	0.01	11219	1
12014	4	4	6	45.0	0.01	11221	12
12015	4	4	6	45.0	0.01	11222	24
12016	4	4	6	45.0	0.01	11224	1
12017	4	4	6	45.0	0.01	11225	4
12018	4	4	6	45.0	0.01	11226	8
12019	4	4	6	45.0	0.01	11230	5
12020	4	4	6	45.0	0.01	11231	23
12021	4	4	6	45.0	0.01	11232	3
12022	4	4	6	45.0	0.01	11233	2
12023	4	4	6	45.0	0.01	11234	1
12024	4	4	6	45.0	0.01	11235	2
12025	4	4	6	45.0	0.01	11236	1
12026	4	4	6	45.0	0.01	11237	10
12027	4	4	6	45.0	0.01	11238	15
12028	4	4	6	45.0	0.01	11249	11
12029	4	4	6	45.0	0.01	11354	5
12030	4	4	6	45.0	0.01	11356	1
12031	4	4	6	45.0	0.01	11362	1
12032	4	4	6	45.0	0.01	11363	1
12033	4	4	6	45.0	0.01	11367	1
12034	4	4	6	45.0	0.01	11368	12
12035	4	4	6	45.0	0.01	11369	33
12036	4	4	6	45.0	0.01	11370	7
12037	4	4	6	45.0	0.01	11371	12
12038	4	4	6	45.0	0.01	11372	20
12039	4	4	6	45.0	0.01	11373	19
12040	4	4	6	45.0	0.01	11374	2
12041	4	4	6	45.0	0.01	11375	8
12042	4	4	6	45.0	0.01	11377	55
12043	4	4	6	45.0	0.01	11378	4
12044	4	4	6	45.0	0.01	11379	1
12045	4	4	6	45.0	0.01	11385	1
12046	4	4	6	45.0	0.01	11413	1
12047	4	4	6	45.0	0.01	11415	1
12048	4	4	6	45.0	0.01	11419	1
12049	4	4	6	45.0	0.01	11422	1
12050	4	4	6	45.0	0.01	11428	1
12051	4	4	6	45.0	0.01	11430	4
12052	4	4	6	45.0	0.01	11435	5
12053	4	4	6	45.0	0.01	11436	2
12069	4	4	7	44.0	0.0	10001	951
12070	4	4	7	44.0	0.0	10002	253
12071	4	4	7	44.0	0.0	10003	851
12072	4	4	7	44.0	0.0	10004	59
12073	4	4	7	44.0	0.0	10005	190
12074	4	4	7	44.0	0.0	10006	55
12075	4	4	7	44.0	0.0	10007	182
12076	4	4	7	44.0	0.0	10009	347
12077	4	4	7	44.0	0.0	10010	660
12078	4	4	7	44.0	0.0	10011	883
12079	4	4	7	44.0	0.0	10012	395
12080	4	4	7	44.0	0.0	10013	373
12081	4	4	7	44.0	0.0	10014	516
12082	4	4	7	44.0	0.0	10016	1387
12083	4	4	7	44.0	0.0	10017	752
12084	4	4	7	44.0	0.0	10018	463
12085	4	4	7	44.0	0.0	10019	1136
12086	4	4	7	44.0	0.0	10020	5
12087	4	4	7	44.0	0.0	10021	1092
12088	4	4	7	44.0	0.0	10022	847
12089	4	4	7	44.0	0.0	10023	838
12090	4	4	7	44.0	0.0	10024	558
12091	4	4	7	44.0	0.0	10025	600
12092	4	4	7	44.0	0.0	10026	114
12093	4	4	7	44.0	0.0	10027	206
12094	4	4	7	44.0	0.0	10028	847
12095	4	4	7	44.0	0.0	10029	345
12096	4	4	7	44.0	0.0	10030	43
12097	4	4	7	44.0	0.0	10031	85
12098	4	4	7	44.0	0.0	10032	54
12099	4	4	7	44.0	0.0	10033	32
12100	4	4	7	44.0	0.0	10034	24
12101	4	4	7	44.0	0.0	10035	293
12102	4	4	7	44.0	0.0	10036	794
12103	4	4	7	44.0	0.0	10037	262
12104	4	4	7	44.0	0.0	10038	141
12105	4	4	7	44.0	0.0	10039	21
12106	4	4	7	44.0	0.0	10040	25
12107	4	4	7	44.0	0.0	10048	6
12108	4	4	7	44.0	0.0	10065	839
12109	4	4	7	44.0	0.0	10069	60
12110	4	4	7	44.0	0.0	10075	425
12111	4	4	7	44.0	0.0	10107	4
12112	4	4	7	44.0	0.0	10112	31
12113	4	4	7	44.0	0.0	10128	903
12114	4	4	7	44.0	0.0	10153	15
12115	4	4	7	44.0	0.0	10154	4
12116	4	4	7	44.0	0.0	10155	40
12117	4	4	7	44.0	0.0	10168	20
12118	4	4	7	44.0	0.0	10270	32
12119	4	4	7	44.0	0.0	10280	46
12120	4	4	7	44.0	0.0	10281	37
12121	4	4	7	44.0	0.0	10282	169
12122	4	4	7	44.0	0.0	10451	29
12123	4	4	7	44.0	0.0	10452	17
12124	4	4	7	44.0	0.0	10453	10
12125	4	4	7	44.0	0.0	10454	11
12126	4	4	7	44.0	0.0	10455	14
12127	4	4	7	44.0	0.0	10456	26
12128	4	4	7	44.0	0.0	10457	16
12129	4	4	7	44.0	0.0	10458	19
12130	4	4	7	44.0	0.0	10459	7
12131	4	4	7	44.0	0.0	10460	12
12132	4	4	7	44.0	0.0	10461	10
12133	4	4	7	44.0	0.0	10462	12
12134	4	4	7	44.0	0.0	10463	6
12135	4	4	7	44.0	0.0	10465	3
12136	4	4	7	44.0	0.0	10466	1
12137	4	4	7	44.0	0.0	10467	6
12138	4	4	7	44.0	0.0	10468	21
12139	4	4	7	44.0	0.0	10469	2
12140	4	4	7	44.0	0.0	10472	8
12141	4	4	7	44.0	0.0	10473	5
12142	4	4	7	44.0	0.0	10474	1
12145	4	4	7	44.0	0.0	11003	1
12148	4	4	7	44.0	0.0	11101	86
12149	4	4	7	44.0	0.0	11102	54
12150	4	4	7	44.0	0.0	11103	56
12151	4	4	7	44.0	0.0	11104	27
12152	4	4	7	44.0	0.0	11105	19
12153	4	4	7	44.0	0.0	11106	63
12155	4	4	7	44.0	0.0	11201	174
12156	4	4	7	44.0	0.0	11203	2
12157	4	4	7	44.0	0.0	11204	2
12158	4	4	7	44.0	0.0	11205	25
12159	4	4	7	44.0	0.0	11206	6
12160	4	4	7	44.0	0.0	11207	5
12161	4	4	7	44.0	0.0	11208	1
12162	4	4	7	44.0	0.0	11209	4
12163	4	4	7	44.0	0.0	11210	1
12164	4	4	7	44.0	0.0	11211	59
12165	4	4	7	44.0	0.0	11212	2
12166	4	4	7	44.0	0.0	11213	8
12167	4	4	7	44.0	0.0	11215	35
12168	4	4	7	44.0	0.0	11216	18
12169	4	4	7	44.0	0.0	11217	53
12170	4	4	7	44.0	0.0	11218	4
12171	4	4	7	44.0	0.0	11219	1
12172	4	4	7	44.0	0.0	11220	2
12173	4	4	7	44.0	0.0	11221	16
12174	4	4	7	44.0	0.0	11222	36
12175	4	4	7	44.0	0.0	11224	1
12176	4	4	7	44.0	0.0	11225	2
12177	4	4	7	44.0	0.0	11226	4
12178	4	4	7	44.0	0.0	11228	2
12179	4	4	7	44.0	0.0	11230	5
12180	4	4	7	44.0	0.0	11231	50
12181	4	4	7	44.0	0.0	11232	2
12182	4	4	7	44.0	0.0	11233	4
12183	4	4	7	44.0	0.0	11235	15
12184	4	4	7	44.0	0.0	11237	8
12185	4	4	7	44.0	0.0	11238	31
12186	4	4	7	44.0	0.0	11239	1
12187	4	4	7	44.0	0.0	11249	24
12188	4	4	7	44.0	0.0	11354	3
12189	4	4	7	44.0	0.0	11355	2
12190	4	4	7	44.0	0.0	11357	1
12191	4	4	7	44.0	0.0	11367	1
12192	4	4	7	44.0	0.0	11368	23
12193	4	4	7	44.0	0.0	11369	61
12194	4	4	7	44.0	0.0	11370	20
12195	4	4	7	44.0	0.0	11371	20
12196	4	4	7	44.0	0.0	11372	19
12197	4	4	7	44.0	0.0	11373	47
12198	4	4	7	44.0	0.0	11374	9
12199	4	4	7	44.0	0.0	11375	14
12200	4	4	7	44.0	0.0	11377	82
12201	4	4	7	44.0	0.0	11378	3
12202	4	4	7	44.0	0.0	11379	2
12203	4	4	7	44.0	0.0	11385	2
12204	4	4	7	44.0	0.0	11415	5
12205	4	4	7	44.0	0.0	11417	2
12206	4	4	7	44.0	0.0	11418	5
12207	4	4	7	44.0	0.0	11419	3
12208	4	4	7	44.0	0.0	11421	2
12209	4	4	7	44.0	0.0	11427	1
12210	4	4	7	44.0	0.0	11428	1
12211	4	4	7	44.0	0.0	11430	6
12212	4	4	7	44.0	0.0	11432	4
12213	4	4	7	44.0	0.0	11435	6
12228	4	4	8	43.0	0.0	10001	1083
12229	4	4	8	43.0	0.0	10002	290
12230	4	4	8	43.0	0.0	10003	1003
12231	4	4	8	43.0	0.0	10004	94
12232	4	4	8	43.0	0.0	10005	212
12233	4	4	8	43.0	0.0	10006	57
12234	4	4	8	43.0	0.0	10007	219
12235	4	4	8	43.0	0.0	10009	277
12236	4	4	8	43.0	0.0	10010	802
12237	4	4	8	43.0	0.0	10011	1031
12238	4	4	8	43.0	0.0	10012	508
12239	4	4	8	43.0	0.0	10013	476
12240	4	4	8	43.0	0.0	10014	577
12241	4	4	8	43.0	0.0	10016	1802
12242	4	4	8	43.0	0.0	10017	896
12243	4	4	8	43.0	0.0	10018	590
12244	4	4	8	43.0	0.0	10019	1437
12245	4	4	8	43.0	0.0	10020	9
12246	4	4	8	43.0	0.0	10021	1508
12247	4	4	8	43.0	0.0	10022	1169
12248	4	4	8	43.0	0.0	10023	999
12249	4	4	8	43.0	0.0	10024	584
12250	4	4	8	43.0	0.0	10025	772
12251	4	4	8	43.0	0.0	10026	186
12252	4	4	8	43.0	0.0	10027	250
12253	4	4	8	43.0	0.0	10028	771
12254	4	4	8	43.0	0.0	10029	384
12255	4	4	8	43.0	0.0	10030	42
12256	4	4	8	43.0	0.0	10031	111
12257	4	4	8	43.0	0.0	10032	97
12258	4	4	8	43.0	0.0	10033	36
12259	4	4	8	43.0	0.0	10034	36
12260	4	4	8	43.0	0.0	10035	326
12261	4	4	8	43.0	0.0	10036	928
12262	4	4	8	43.0	0.0	10037	310
12263	4	4	8	43.0	0.0	10038	216
12264	4	4	8	43.0	0.0	10039	23
12265	4	4	8	43.0	0.0	10040	30
12266	4	4	8	43.0	0.0	10044	3
12267	4	4	8	43.0	0.0	10048	3
12268	4	4	8	43.0	0.0	10065	1071
12269	4	4	8	43.0	0.0	10069	31
12270	4	4	8	43.0	0.0	10075	389
12271	4	4	8	43.0	0.0	10107	4
12272	4	4	8	43.0	0.0	10112	24
12273	4	4	8	43.0	0.0	10128	959
12274	4	4	8	43.0	0.0	10153	5
12275	4	4	8	43.0	0.0	10154	10
12276	4	4	8	43.0	0.0	10155	38
12277	4	4	8	43.0	0.0	10168	22
12278	4	4	8	43.0	0.0	10270	38
12279	4	4	8	43.0	0.0	10280	79
12280	4	4	8	43.0	0.0	10281	47
12281	4	4	8	43.0	0.0	10282	203
12282	4	4	8	43.0	0.0	10301	1
12283	4	4	8	43.0	0.0	10451	37
12284	4	4	8	43.0	0.0	10452	15
12285	4	4	8	43.0	0.0	10453	18
12286	4	4	8	43.0	0.0	10454	11
12287	4	4	8	43.0	0.0	10455	21
12288	4	4	8	43.0	0.0	10456	36
12289	4	4	8	43.0	0.0	10457	20
12290	4	4	8	43.0	0.0	10458	19
12291	4	4	8	43.0	0.0	10459	6
12292	4	4	8	43.0	0.0	10460	21
12293	4	4	8	43.0	0.0	10461	11
12294	4	4	8	43.0	0.0	10462	18
12295	4	4	8	43.0	0.0	10463	17
12296	4	4	8	43.0	0.0	10464	1
12297	4	4	8	43.0	0.0	10465	1
12298	4	4	8	43.0	0.0	10467	9
12299	4	4	8	43.0	0.0	10468	20
12300	4	4	8	43.0	0.0	10469	4
12301	4	4	8	43.0	0.0	10470	1
12302	4	4	8	43.0	0.0	10471	1
12303	4	4	8	43.0	0.0	10472	14
12304	4	4	8	43.0	0.0	10473	6
12305	4	4	8	43.0	0.0	10474	1
12306	4	4	8	43.0	0.0	10475	2
12313	4	4	8	43.0	0.0	11101	100
12314	4	4	8	43.0	0.0	11102	72
12315	4	4	8	43.0	0.0	11103	33
12316	4	4	8	43.0	0.0	11104	45
12317	4	4	8	43.0	0.0	11105	28
12318	4	4	8	43.0	0.0	11106	72
12320	4	4	8	43.0	0.0	11120	1
12321	4	4	8	43.0	0.0	11201	217
12322	4	4	8	43.0	0.0	11203	1
12323	4	4	8	43.0	0.0	11205	43
12324	4	4	8	43.0	0.0	11206	20
12325	4	4	8	43.0	0.0	11207	8
12326	4	4	8	43.0	0.0	11209	6
12327	4	4	8	43.0	0.0	11210	3
12328	4	4	8	43.0	0.0	11211	62
12329	4	4	8	43.0	0.0	11212	1
12330	4	4	8	43.0	0.0	11213	3
12331	4	4	8	43.0	0.0	11214	1
12332	4	4	8	43.0	0.0	11215	58
12333	4	4	8	43.0	0.0	11216	24
12334	4	4	8	43.0	0.0	11217	60
12335	4	4	8	43.0	0.0	11218	8
12336	4	4	8	43.0	0.0	11219	1
12337	4	4	8	43.0	0.0	11220	1
12338	4	4	8	43.0	0.0	11221	13
12339	4	4	8	43.0	0.0	11222	38
12340	4	4	8	43.0	0.0	11223	2
12341	4	4	8	43.0	0.0	11224	2
12342	4	4	8	43.0	0.0	11225	9
12343	4	4	8	43.0	0.0	11226	9
12344	4	4	8	43.0	0.0	11230	3
12345	4	4	8	43.0	0.0	11231	74
12346	4	4	8	43.0	0.0	11232	2
12347	4	4	8	43.0	0.0	11233	7
12348	4	4	8	43.0	0.0	11234	2
12349	4	4	8	43.0	0.0	11235	12
12350	4	4	8	43.0	0.0	11237	9
12351	4	4	8	43.0	0.0	11238	36
12352	4	4	8	43.0	0.0	11249	18
12353	4	4	8	43.0	0.0	11354	7
12354	4	4	8	43.0	0.0	11355	3
12355	4	4	8	43.0	0.0	11367	6
12356	4	4	8	43.0	0.0	11368	14
12357	4	4	8	43.0	0.0	11369	136
12358	4	4	8	43.0	0.0	11370	15
12359	4	4	8	43.0	0.0	11371	36
12360	4	4	8	43.0	0.0	11372	24
12361	4	4	8	43.0	0.0	11373	46
12362	4	4	8	43.0	0.0	11374	3
12363	4	4	8	43.0	0.0	11375	33
12364	4	4	8	43.0	0.0	11377	66
12365	4	4	8	43.0	0.0	11378	4
12366	4	4	8	43.0	0.0	11379	2
12367	4	4	8	43.0	0.0	11385	1
12368	4	4	8	43.0	0.0	11415	9
12369	4	4	8	43.0	0.0	11417	7
12370	4	4	8	43.0	0.0	11418	2
12371	4	4	8	43.0	0.0	11419	1
12372	4	4	8	43.0	0.0	11420	3
12373	4	4	8	43.0	0.0	11423	1
12374	4	4	8	43.0	0.0	11426	1
12375	4	4	8	43.0	0.0	11430	4
12376	4	4	8	43.0	0.0	11432	4
12377	4	4	8	43.0	0.0	11433	1
12378	4	4	8	43.0	0.0	11435	9
12379	4	4	8	43.0	0.0	11436	1
12393	4	4	9	43.0	0.0	10001	1167
12394	4	4	9	43.0	0.0	10002	286
12395	4	4	9	43.0	0.0	10003	1063
12396	4	4	9	43.0	0.0	10004	87
12397	4	4	9	43.0	0.0	10005	181
12398	4	4	9	43.0	0.0	10006	54
12399	4	4	9	43.0	0.0	10007	211
12400	4	4	9	43.0	0.0	10009	223
12401	4	4	9	43.0	0.0	10010	728
12402	4	4	9	43.0	0.0	10011	1261
12403	4	4	9	43.0	0.0	10012	526
12404	4	4	9	43.0	0.0	10013	478
12405	4	4	9	43.0	0.0	10014	676
12406	4	4	9	43.0	0.0	10016	1575
12407	4	4	9	43.0	0.0	10017	891
12408	4	4	9	43.0	0.0	10018	580
12409	4	4	9	43.0	0.0	10019	1547
12410	4	4	9	43.0	0.0	10020	14
12411	4	4	9	43.0	0.0	10021	1268
12412	4	4	9	43.0	0.0	10022	1081
12413	4	4	9	43.0	0.0	10023	937
12414	4	4	9	43.0	0.0	10024	558
12415	4	4	9	43.0	0.0	10025	634
12416	4	4	9	43.0	0.0	10026	110
12417	4	4	9	43.0	0.0	10027	196
12418	4	4	9	43.0	0.0	10028	778
12419	4	4	9	43.0	0.0	10029	276
12420	4	4	9	43.0	0.0	10030	48
12421	4	4	9	43.0	0.0	10031	69
12422	4	4	9	43.0	0.0	10032	69
12423	4	4	9	43.0	0.0	10033	21
12424	4	4	9	43.0	0.0	10034	16
12425	4	4	9	43.0	0.0	10035	297
12426	4	4	9	43.0	0.0	10036	981
12427	4	4	9	43.0	0.0	10037	303
12428	4	4	9	43.0	0.0	10038	213
12429	4	4	9	43.0	0.0	10039	10
12430	4	4	9	43.0	0.0	10040	17
12431	4	4	9	43.0	0.0	10044	1
12432	4	4	9	43.0	0.0	10048	6
12433	4	4	9	43.0	0.0	10065	948
12434	4	4	9	43.0	0.0	10069	41
12435	4	4	9	43.0	0.0	10075	392
12436	4	4	9	43.0	0.0	10107	2
12437	4	4	9	43.0	0.0	10112	20
12438	4	4	9	43.0	0.0	10115	1
12439	4	4	9	43.0	0.0	10128	736
12440	4	4	9	43.0	0.0	10153	11
12441	4	4	9	43.0	0.0	10154	12
12442	4	4	9	43.0	0.0	10155	40
12443	4	4	9	43.0	0.0	10168	21
12444	4	4	9	43.0	0.0	10270	21
12445	4	4	9	43.0	0.0	10280	78
12446	4	4	9	43.0	0.0	10281	43
12447	4	4	9	43.0	0.0	10282	128
12448	4	4	9	43.0	0.0	10301	2
12449	4	4	9	43.0	0.0	10303	1
12450	4	4	9	43.0	0.0	10451	47
12451	4	4	9	43.0	0.0	10452	14
12452	4	4	9	43.0	0.0	10453	14
12453	4	4	9	43.0	0.0	10454	8
12454	4	4	9	43.0	0.0	10455	16
12455	4	4	9	43.0	0.0	10456	20
12456	4	4	9	43.0	0.0	10457	11
12457	4	4	9	43.0	0.0	10458	31
12458	4	4	9	43.0	0.0	10459	9
12459	4	4	9	43.0	0.0	10460	6
12460	4	4	9	43.0	0.0	10461	6
12461	4	4	9	43.0	0.0	10462	15
12462	4	4	9	43.0	0.0	10463	15
12463	4	4	9	43.0	0.0	10465	1
12464	4	4	9	43.0	0.0	10467	7
12465	4	4	9	43.0	0.0	10468	21
12466	4	4	9	43.0	0.0	10469	1
12467	4	4	9	43.0	0.0	10472	9
12468	4	4	9	43.0	0.0	10473	4
12469	4	4	9	43.0	0.0	10474	3
12474	4	4	9	43.0	0.0	11101	121
12475	4	4	9	43.0	0.0	11102	46
12476	4	4	9	43.0	0.0	11103	54
12477	4	4	9	43.0	0.0	11104	31
12478	4	4	9	43.0	0.0	11105	23
12479	4	4	9	43.0	0.0	11106	68
12481	4	4	9	43.0	0.0	11201	218
12482	4	4	9	43.0	0.0	11205	34
12483	4	4	9	43.0	0.0	11206	11
12484	4	4	9	43.0	0.0	11207	12
12485	4	4	9	43.0	0.0	11209	4
12486	4	4	9	43.0	0.0	11210	2
12487	4	4	9	43.0	0.0	11211	66
12488	4	4	9	43.0	0.0	11212	1
12489	4	4	9	43.0	0.0	11213	6
12490	4	4	9	43.0	0.0	11215	25
12491	4	4	9	43.0	0.0	11216	15
12492	4	4	9	43.0	0.0	11217	67
12493	4	4	9	43.0	0.0	11218	8
12494	4	4	9	43.0	0.0	11219	1
12495	4	4	9	43.0	0.0	11221	11
12496	4	4	9	43.0	0.0	11222	36
12497	4	4	9	43.0	0.0	11223	1
12498	4	4	9	43.0	0.0	11224	3
12499	4	4	9	43.0	0.0	11225	5
12500	4	4	9	43.0	0.0	11226	4
12501	4	4	9	43.0	0.0	11229	2
12502	4	4	9	43.0	0.0	11231	59
12503	4	4	9	43.0	0.0	11232	5
12504	4	4	9	43.0	0.0	11233	6
12505	4	4	9	43.0	0.0	11235	13
12506	4	4	9	43.0	0.0	11237	22
12507	4	4	9	43.0	0.0	11238	28
12508	4	4	9	43.0	0.0	11249	24
12509	4	4	9	43.0	0.0	11354	6
12510	4	4	9	43.0	0.0	11355	2
12511	4	4	9	43.0	0.0	11365	1
12512	4	4	9	43.0	0.0	11367	1
12513	4	4	9	43.0	0.0	11368	21
12514	4	4	9	43.0	0.0	11369	305
12515	4	4	9	43.0	0.0	11370	19
12516	4	4	9	43.0	0.0	11371	19
12517	4	4	9	43.0	0.0	11372	7
12518	4	4	9	43.0	0.0	11373	34
12519	4	4	9	43.0	0.0	11374	4
12520	4	4	9	43.0	0.0	11375	41
12521	4	4	9	43.0	0.0	11377	50
12522	4	4	9	43.0	0.0	11378	8
12523	4	4	9	43.0	0.0	11379	4
12524	4	4	9	43.0	0.0	11385	2
12525	4	4	9	43.0	0.0	11412	1
12526	4	4	9	43.0	0.0	11415	15
12527	4	4	9	43.0	0.0	11419	1
12528	4	4	9	43.0	0.0	11420	2
12529	4	4	9	43.0	0.0	11421	2
12530	4	4	9	43.0	0.0	11423	1
12531	4	4	9	43.0	0.0	11430	3
12532	4	4	9	43.0	0.0	11432	3
12533	4	4	9	43.0	0.0	11433	1
12534	4	4	9	43.0	0.0	11435	8
12550	4	4	10	43.0	0.01	10001	1068
12551	4	4	10	43.0	0.01	10002	231
12552	4	4	10	43.0	0.01	10003	869
12553	4	4	10	43.0	0.01	10004	94
12554	4	4	10	43.0	0.01	10005	158
12555	4	4	10	43.0	0.01	10006	62
12556	4	4	10	43.0	0.01	10007	160
12557	4	4	10	43.0	0.01	10009	362
12558	4	4	10	43.0	0.01	10010	667
12559	4	4	10	43.0	0.01	10011	929
12560	4	4	10	43.0	0.01	10012	499
12561	4	4	10	43.0	0.01	10013	458
12562	4	4	10	43.0	0.01	10014	513
12563	4	4	10	43.0	0.01	10016	1227
12564	4	4	10	43.0	0.01	10017	846
12565	4	4	10	43.0	0.01	10018	619
12566	4	4	10	43.0	0.01	10019	1452
12567	4	4	10	43.0	0.01	10020	11
12568	4	4	10	43.0	0.01	10021	1040
12569	4	4	10	43.0	0.01	10022	1049
12570	4	4	10	43.0	0.01	10023	858
12571	4	4	10	43.0	0.01	10024	591
12572	4	4	10	43.0	0.01	10025	536
12573	4	4	10	43.0	0.01	10026	101
12574	4	4	10	43.0	0.01	10027	156
12575	4	4	10	43.0	0.01	10028	743
12576	4	4	10	43.0	0.01	10029	262
12577	4	4	10	43.0	0.01	10030	28
12578	4	4	10	43.0	0.01	10031	49
12579	4	4	10	43.0	0.01	10032	40
12580	4	4	10	43.0	0.01	10033	21
12581	4	4	10	43.0	0.01	10034	40
12582	4	4	10	43.0	0.01	10035	283
12583	4	4	10	43.0	0.01	10036	803
12584	4	4	10	43.0	0.01	10037	297
12585	4	4	10	43.0	0.01	10038	173
12586	4	4	10	43.0	0.01	10039	10
12587	4	4	10	43.0	0.01	10040	17
12588	4	4	10	43.0	0.01	10044	1
12589	4	4	10	43.0	0.01	10048	5
12590	4	4	10	43.0	0.01	10065	765
12591	4	4	10	43.0	0.01	10069	44
12592	4	4	10	43.0	0.01	10075	374
12593	4	4	10	43.0	0.01	10107	1
12594	4	4	10	43.0	0.01	10112	26
12595	4	4	10	43.0	0.01	10128	675
12596	4	4	10	43.0	0.01	10153	9
12597	4	4	10	43.0	0.01	10154	8
12598	4	4	10	43.0	0.01	10155	27
12599	4	4	10	43.0	0.01	10168	9
12600	4	4	10	43.0	0.01	10270	13
12601	4	4	10	43.0	0.01	10280	38
12602	4	4	10	43.0	0.01	10281	38
12603	4	4	10	43.0	0.01	10282	85
12604	4	4	10	43.0	0.01	10301	2
12605	4	4	10	43.0	0.01	10304	1
12606	4	4	10	43.0	0.01	10451	26
12607	4	4	10	43.0	0.01	10452	12
12608	4	4	10	43.0	0.01	10453	9
12609	4	4	10	43.0	0.01	10454	10
12610	4	4	10	43.0	0.01	10455	14
12611	4	4	10	43.0	0.01	10456	14
12612	4	4	10	43.0	0.01	10457	10
12613	4	4	10	43.0	0.01	10458	20
12614	4	4	10	43.0	0.01	10459	8
12615	4	4	10	43.0	0.01	10460	6
12616	4	4	10	43.0	0.01	10461	13
12617	4	4	10	43.0	0.01	10462	13
12618	4	4	10	43.0	0.01	10463	5
12619	4	4	10	43.0	0.01	10467	9
12620	4	4	10	43.0	0.01	10468	16
12621	4	4	10	43.0	0.01	10469	2
12622	4	4	10	43.0	0.01	10472	9
12623	4	4	10	43.0	0.01	10473	3
12624	4	4	10	43.0	0.01	10474	1
12625	4	4	10	43.0	0.01	10475	1
12628	4	4	10	43.0	0.01	11101	106
12629	4	4	10	43.0	0.01	11102	51
12630	4	4	10	43.0	0.01	11103	47
12631	4	4	10	43.0	0.01	11104	27
12632	4	4	10	43.0	0.01	11105	14
12633	4	4	10	43.0	0.01	11106	72
12635	4	4	10	43.0	0.01	11201	173
12636	4	4	10	43.0	0.01	11203	1
12637	4	4	10	43.0	0.01	11204	1
12638	4	4	10	43.0	0.01	11205	30
12639	4	4	10	43.0	0.01	11206	17
12640	4	4	10	43.0	0.01	11207	6
12641	4	4	10	43.0	0.01	11208	2
12642	4	4	10	43.0	0.01	11209	4
12643	4	4	10	43.0	0.01	11210	3
12644	4	4	10	43.0	0.01	11211	75
12645	4	4	10	43.0	0.01	11212	2
12646	4	4	10	43.0	0.01	11213	6
12647	4	4	10	43.0	0.01	11214	2
12648	4	4	10	43.0	0.01	11215	30
12649	4	4	10	43.0	0.01	11216	12
12650	4	4	10	43.0	0.01	11217	41
12651	4	4	10	43.0	0.01	11218	5
12652	4	4	10	43.0	0.01	11219	1
12653	4	4	10	43.0	0.01	11220	4
12654	4	4	10	43.0	0.01	11221	13
12655	4	4	10	43.0	0.01	11222	36
12656	4	4	10	43.0	0.01	11223	1
12657	4	4	10	43.0	0.01	11224	1
12658	4	4	10	43.0	0.01	11226	6
12659	4	4	10	43.0	0.01	11230	1
12660	4	4	10	43.0	0.01	11231	47
12661	4	4	10	43.0	0.01	11232	2
12662	4	4	10	43.0	0.01	11233	4
12663	4	4	10	43.0	0.01	11234	1
12664	4	4	10	43.0	0.01	11235	14
12665	4	4	10	43.0	0.01	11236	1
12666	4	4	10	43.0	0.01	11237	12
12667	4	4	10	43.0	0.01	11238	22
12668	4	4	10	43.0	0.01	11249	24
12669	4	4	10	43.0	0.01	11354	10
12670	4	4	10	43.0	0.01	11355	8
12671	4	4	10	43.0	0.01	11358	1
12672	4	4	10	43.0	0.01	11365	1
12673	4	4	10	43.0	0.01	11366	1
12674	4	4	10	43.0	0.01	11368	10
12675	4	4	10	43.0	0.01	11369	274
12676	4	4	10	43.0	0.01	11370	16
12677	4	4	10	43.0	0.01	11371	30
12678	4	4	10	43.0	0.01	11372	20
12679	4	4	10	43.0	0.01	11373	46
12680	4	4	10	43.0	0.01	11374	7
12681	4	4	10	43.0	0.01	11375	38
12682	4	4	10	43.0	0.01	11377	57
12683	4	4	10	43.0	0.01	11378	6
12684	4	4	10	43.0	0.01	11379	1
12685	4	4	10	43.0	0.01	11385	2
12686	4	4	10	43.0	0.01	11412	1
12687	4	4	10	43.0	0.01	11415	11
12688	4	4	10	43.0	0.01	11416	1
12689	4	4	10	43.0	0.01	11418	1
12690	4	4	10	43.0	0.01	11419	3
12691	4	4	10	43.0	0.01	11420	1
12692	4	4	10	43.0	0.01	11421	1
12693	4	4	10	43.0	0.01	11422	1
12694	4	4	10	43.0	0.01	11430	5
12695	4	4	10	43.0	0.01	11432	3
12696	4	4	10	43.0	0.01	11434	1
12697	4	4	10	43.0	0.01	11435	4
12711	4	4	11	43.0	0.01	10001	1074
12712	4	4	11	43.0	0.01	10002	236
12713	4	4	11	43.0	0.01	10003	820
12714	4	4	11	43.0	0.01	10004	105
12715	4	4	11	43.0	0.01	10005	132
12716	4	4	11	43.0	0.01	10006	84
12717	4	4	11	43.0	0.01	10007	184
12718	4	4	11	43.0	0.01	10009	400
12719	4	4	11	43.0	0.01	10010	688
12720	4	4	11	43.0	0.01	10011	872
12721	4	4	11	43.0	0.01	10012	558
12722	4	4	11	43.0	0.01	10013	514
12723	4	4	11	43.0	0.01	10014	476
12724	4	4	11	43.0	0.01	10016	1238
12725	4	4	11	43.0	0.01	10017	810
12726	4	4	11	43.0	0.01	10018	631
12727	4	4	11	43.0	0.01	10019	1511
