	Month	DayofWeek	Hour	Zipcode	Temp	Rain	RFR_pred	XGB_pred	Ensemble_pred
15288	9	3	5	11379	17	0	2.0	0.0	3.0
15289	9	3	5	11385	17	0	3.0	0.0	4.0
15290	9	3	5	11411	17	0	2.0	0.0	3.0
15291	9	3	5	11412	17	0	2.0	0.0	2.0
15292	9	3	5	11413	17	0	2.0	0.0	2.0
15293	9	3	5	11414	17	0	2.0	0.0	3.0
15294	9	3	5	11415	17	0	3.0	0.0	4.0
15295	9	3	5	11416	17	0	2.0	0.0	3.0
15296	9	3	5	11417	17	0	2.0	0.0	3.0
15297	9	3	5	11418	17	0	1.0	0.0	2.0
15298	9	3	5	11419	17	0	2.0	0.0	3.0
15299	9	3	5	11420	17	0	2.0	0.0	3.0
15300	9	3	5	11421	17	0	2.0	0.0	3.0
15301	9	3	5	11422	17	0	2.0	0.0	2.0
15302	9	3	5	11423	17	0	2.0	0.0	3.0
15303	9	3	5	11426	17	0	2.0	0.0	2.0
15304	9	3	5	11427	17	0	2.0	0.0	2.0
15305	9	3	5	11428	17	0	2.0	0.0	3.0
15306	9	3	5	11429	17	0	2.0	0.0	2.0
15307	9	3	5	11430	17	0	3.0	0.0	4.0
15308	9	3	5	11432	17	0	2.0	0.0	3.0
15309	9	3	5	11433	17	0	2.0	0.0	3.0
15310	9	3	5	11434	17	0	2.0	0.0	3.0
15311	9	3	5	11435	17	0	3.0	0.0	4.0
15312	9	3	5	11436	17	0	2.0	0.0	3.0
15313	9	3	5	11439	17	0	2.0	0.0	4.0
15314	9	3	5	11451	17	0	2.0	0.0	4.0
15315	9	3	5	10451	17	0	5.0	3.0	6.0
15316	9	3	5	10452	17	0	3.0	0.0	3.0
15317	9	3	5	10453	17	0	3.0	0.0	4.0
15318	9	3	5	10454	17	0	3.0	0.0	4.0
15319	9	3	5	10455	17	0	3.0	0.0	4.0
15320	9	3	5	10456	17	0	2.0	0.0	3.0
15321	9	3	5	10457	17	0	3.0	0.0	3.0
15322	9	3	5	10458	17	0	3.0	0.0	3.0
15323	9	3	5	10459	17	0	2.0	0.0	2.0
15324	9	3	5	10460	17	0	2.0	0.0	3.0
15325	9	3	5	10461	17	0	1.0	0.0	2.0
15326	9	3	5	10462	17	0	2.0	0.0	3.0
15327	9	3	5	10463	17	0	3.0	0.0	3.0
15328	9	3	5	10464	17	0	2.0	0.0	4.0
15329	9	3	5	10465	17	0	2.0	0.0	3.0
15330	9	3	5	10466	17	0	2.0	0.0	2.0
15331	9	3	5	10467	17	0	2.0	0.0	3.0
15332	9	3	5	10468	17	0	2.0	0.0	3.0
15333	9	3	5	10469	17	0	2.0	0.0	2.0
15334	9	3	5	10470	17	0	2.0	0.0	2.0
15335	9	3	5	10471	17	0	2.0	0.0	3.0
15336	9	3	5	10472	17	0	2.0	0.0	4.0
15337	9	3	5	10473	17	0	1.0	0.0	2.0
15338	9	3	5	10474	17	0	1.0	0.0	2.0
15339	9	3	5	10475	17	0	2.0	0.0	3.0
15340	9	3	5	11001	17	0	2.0	0.0	3.0
15341	9	3	5	11003	17	0	2.0	0.0	3.0
15342	9	3	5	11004	17	0	2.0	0.0	3.0
15343	9	3	5	11005	17	0	2.0	0.0	5.0
15344	9	3	5	10001	17	0	319.0	239.0	339.0
15345	9	3	5	10002	17	0	132.0	102.0	140.0
15346	9	3	5	10003	17	0	327.0	160.0	366.0
15347	9	3	5	10004	17	0	15.0	12.0	16.0
15348	9	3	5	10005	17	0	32.0	25.0	34.0
15349	9	3	5	10006	17	0	14.0	12.0	14.0
15350	9	3	5	10007	17	0	57.0	43.0	60.0
15351	9	3	5	10009	17	0	178.0	125.0	191.0
15352	9	3	5	10010	17	0	155.0	110.0	166.0
15353	9	3	5	10011	17	0	412.0	248.0	451.0
15354	9	3	5	10012	17	0	150.0	79.0	167.0
15355	9	3	5	10013	17	0	146.0	76.0	162.0
15356	9	3	5	10014	17	0	222.0	115.0	247.0
15357	9	3	5	10016	17	0	344.0	172.0	384.0
15358	9	3	5	10017	17	0	175.0	86.0	195.0
15359	9	3	5	10018	17	0	150.0	120.0	157.0
15360	9	3	5	10019	17	0	432.0	260.0	473.0
15361	9	3	5	10020	17	0	2.0	0.0	2.0
15362	9	3	5	10021	17	0	253.0	106.0	286.0
15363	9	3	5	10022	17	0	256.0	111.0	289.0
15364	9	3	5	10023	17	0	188.0	124.0	203.0
15365	9	3	5	10024	17	0	141.0	113.0	148.0
15366	9	3	5	10025	17	0	165.0	113.0	178.0
15367	9	3	5	10026	17	0	30.0	22.0	32.0
15368	9	3	5	10027	17	0	45.0	36.0	48.0
15369	9	3	5	10028	17	0	184.0	130.0	198.0
15370	9	3	5	10029	17	0	74.0	58.0	78.0
15371	9	3	5	10030	17	0	9.0	5.0	10.0
15372	9	3	5	10031	17	0	18.0	14.0	19.0
15373	9	3	5	10032	17	0	13.0	13.0	14.0
15374	9	3	5	10033	17	0	8.0	6.0	8.0
15375	9	3	5	10034	17	0	5.0	2.0	6.0
15376	9	3	5	10035	17	0	64.0	45.0	68.0
15377	9	3	5	10036	17	0	316.0	208.0	342.0
15378	9	3	5	10037	17	0	49.0	26.0	54.0
15379	9	3	5	10038	17	0	45.0	38.0	47.0
15380	9	3	5	10039	17	0	4.0	0.0	5.0
15381	9	3	5	10040	17	0	6.0	3.0	7.0
15382	9	3	5	10044	17	0	1.0	0.0	2.0
15383	9	3	5	10048	17	0	2.0	0.0	2.0
15384	9	3	5	10065	17	0	160.0	85.0	177.0
15385	9	3	5	10069	17	0	10.0	8.0	11.0
15386	9	3	5	10075	17	0	93.0	69.0	99.0
15387	9	3	5	11101	17	0	49.0	46.0	50.0
15388	9	3	5	11102	17	0	22.0	18.0	23.0
15389	9	3	5	11103	17	0	25.0	21.0	27.0
15390	9	3	5	11104	17	0	18.0	15.0	19.0
15391	9	3	5	11105	17	0	11.0	9.0	12.0
15392	9	3	5	11106	17	0	35.0	32.0	36.0
15393	9	3	5	11120	17	0	2.0	0.0	3.0
15394	9	3	5	10107	17	0	1.0	0.0	2.0
15395	9	3	5	10112	17	0	5.0	3.0	6.0
15396	9	3	5	10115	17	0	2.0	0.0	3.0
15397	9	3	5	10124	17	0	2.0	0.0	3.0
15398	9	3	5	10128	17	0	172.0	133.0	182.0
15399	9	3	5	10153	17	0	3.0	0.0	4.0
15400	9	3	5	10154	17	0	2.0	0.0	2.0
15401	9	3	5	10155	17	0	6.0	3.0	6.0
15402	9	3	5	10168	17	0	2.0	0.0	2.0
15403	9	3	5	11201	17	0	67.0	60.0	68.0
15404	9	3	5	11203	17	0	2.0	0.0	3.0
15405	9	3	5	11204	17	0	1.0	0.0	2.0
15406	9	3	5	11205	17	0	9.0	7.0	9.0
15407	9	3	5	11206	17	0	15.0	13.0	15.0
15408	9	3	5	11207	17	0	3.0	1.0	4.0
15409	9	3	5	11208	17	0	2.0	0.0	3.0
15410	9	3	5	11209	17	0	3.0	0.0	4.0
15411	9	3	5	11210	17	0	2.0	0.0	3.0
15412	9	3	5	11211	17	0	57.0	35.0	62.0
15413	9	3	5	11212	17	0	2.0	0.0	2.0
15414	9	3	5	11213	17	0	4.0	1.0	5.0
15415	9	3	5	11214	17	0	1.0	0.0	2.0
15416	9	3	5	11215	17	0	21.0	18.0	22.0
15417	9	3	5	11216	17	0	11.0	10.0	11.0
15418	9	3	5	11217	17	0	23.0	16.0	24.0
15419	9	3	5	11218	17	0	5.0	0.0	6.0
15420	9	3	5	11219	17	0	2.0	0.0	3.0
15421	9	3	5	11220	17	0	2.0	0.0	3.0
15422	9	3	5	11221	17	0	9.0	7.0	10.0
15423	9	3	5	11222	17	0	19.0	18.0	20.0
15424	9	3	5	11223	17	0	2.0	0.0	3.0
15425	9	3	5	11224	17	0	2.0	0.0	2.0
15426	9	3	5	11225	17	0	5.0	0.0	6.0
15427	9	3	5	11226	17	0	5.0	1.0	6.0
15428	9	3	5	10203	17	0	2.0	0.0	3.0
15429	9	3	5	11228	17	0	2.0	0.0	3.0
15430	9	3	5	11229	17	0	1.0	0.0	2.0
15431	9	3	5	11230	17	0	3.0	0.0	4.0
15432	9	3	5	11231	17	0	19.0	14.0	20.0
15433	9	3	5	11232	17	0	3.0	0.0	4.0
15434	9	3	5	11233	17	0	5.0	0.0	6.0
15435	9	3	5	11234	17	0	1.0	0.0	2.0
15436	9	3	5	11235	17	0	2.0	0.0	2.0
15437	9	3	5	11236	17	0	2.0	0.0	2.0
15438	9	3	5	11237	17	0	7.0	4.0	8.0
15439	9	3	5	11238	17	0	17.0	16.0	18.0
15440	9	3	5	11239	17	0	2.0	0.0	2.0
15441	9	3	5	11249	17	0	22.0	16.0	23.0
15442	9	3	5	11251	17	0	2.0	0.0	4.0
15443	9	3	5	11252	17	0	2.0	0.0	3.0
15444	9	3	6	10270	17	0	14.0	10.0	15.0
15445	9	3	6	10275	17	0	4.0	0.0	5.0
15446	9	3	6	10278	17	0	4.0	0.0	5.0
15447	9	3	6	10280	17	0	23.0	21.0	24.0
15448	9	3	6	10281	17	0	15.0	15.0	15.0
15449	9	3	6	10282	17	0	74.0	65.0	76.0
15450	9	3	6	10301	17	0	3.0	0.0	4.0
15451	9	3	6	10302	17	0	3.0	0.0	4.0
15452	9	3	6	10303	17	0	2.0	0.0	3.0
15453	9	3	6	10304	17	0	2.0	0.0	3.0
15454	9	3	6	10305	17	0	3.0	1.0	4.0
15455	9	3	6	10306	17	0	3.0	1.0	4.0
15456	9	3	6	10307	17	0	4.0	2.0	4.0
15457	9	3	6	10308	17	0	4.0	0.0	5.0
15458	9	3	6	10309	17	0	4.0	0.0	5.0
15459	9	3	6	10310	17	0	4.0	0.0	5.0
15460	9	3	6	10312	17	0	3.0	2.0	3.0
15461	9	3	6	10314	17	0	3.0	0.0	4.0
15462	9	3	6	11354	17	0	3.0	2.0	3.0
15463	9	3	6	11355	17	0	2.0	0.0	2.0
15464	9	3	6	11356	17	0	2.0	1.0	3.0
15465	9	3	6	11357	17	0	2.0	0.0	3.0
15466	9	3	6	11358	17	0	2.0	0.0	2.0
15467	9	3	6	11359	17	0	4.0	2.0	4.0
15468	9	3	6	11360	17	0	2.0	0.0	3.0
15469	9	3	6	11361	17	0	2.0	0.0	3.0
15470	9	3	6	11362	17	0	3.0	1.0	3.0
15471	9	3	6	11363	17	0	3.0	1.0	4.0
15472	9	3	6	11364	17	0	3.0	0.0	3.0
15473	9	3	6	11365	17	0	2.0	0.0	2.0
15474	9	3	6	11366	17	0	2.0	0.0	3.0
15475	9	3	6	11367	17	0	2.0	0.0	2.0
15476	9	3	6	11368	17	0	9.0	8.0	10.0
15477	9	3	6	11369	17	0	50.0	39.0	52.0
15478	9	3	6	11370	17	0	9.0	5.0	10.0
15479	9	3	6	11371	17	0	9.0	7.0	9.0
15480	9	3	6	11372	17	0	18.0	16.0	19.0
15481	9	3	6	11373	17	0	32.0	26.0	33.0
15482	9	3	6	11374	17	0	5.0	3.0	5.0
15483	9	3	6	11375	17	0	16.0	17.0	16.0
15484	9	3	6	11377	17	0	62.0	65.0	62.0
15485	9	3	6	11378	17	0	3.0	0.0	4.0
15486	9	3	6	11379	17	0	2.0	0.0	2.0
15487	9	3	6	11385	17	0	3.0	1.0	3.0
15488	9	3	6	11411	17	0	2.0	0.0	3.0
15489	9	3	6	11412	17	0	2.0	0.0	3.0
15490	9	3	6	11413	17	0	2.0	0.0	2.0
15491	9	3	6	11414	17	0	2.0	0.0	3.0
15492	9	3	6	11415	17	0	5.0	4.0	6.0
15493	9	3	6	11416	17	0	2.0	0.0	3.0
15494	9	3	6	11417	17	0	2.0	0.0	3.0
15495	9	3	6	11418	17	0	2.0	0.0	3.0
15496	9	3	6	11419	17	0	2.0	0.0	2.0
15497	9	3	6	11420	17	0	2.0	0.0	2.0
15498	9	3	6	11421	17	0	2.0	0.0	3.0
15499	9	3	6	11422	17	0	2.0	0.0	3.0
15500	9	3	6	11423	17	0	2.0	0.0	2.0
15501	9	3	6	11426	17	0	2.0	0.0	2.0
15502	9	3	6	11427	17	0	2.0	0.0	3.0
15503	9	3	6	11428	17	0	2.0	0.0	3.0
15504	9	3	6	11429	17	0	2.0	0.0	3.0
15505	9	3	6	11430	17	0	8.0	4.0	9.0
15506	9	3	6	11432	17	0	2.0	0.0	3.0
15507	9	3	6	11433	17	0	2.0	0.0	2.0
15508	9	3	6	11434	17	0	3.0	0.0	4.0
15509	9	3	6	11435	17	0	5.0	4.0	6.0
15510	9	3	6	11436	17	0	4.0	1.0	5.0
15511	9	3	6	11439	17	0	4.0	0.0	5.0
15512	9	3	6	11451	17	0	4.0	0.0	5.0
15513	9	3	6	10451	17	0	9.0	9.0	9.0
15514	9	3	6	10452	17	0	6.0	4.0	6.0
15515	9	3	6	10453	17	0	3.0	2.0	3.0
15516	9	3	6	10454	17	0	4.0	3.0	4.0
15517	9	3	6	10455	17	0	4.0	4.0	4.0
15518	9	3	6	10456	17	0	7.0	4.0	7.0
15519	9	3	6	10457	17	0	4.0	3.0	4.0
15520	9	3	6	10458	17	0	4.0	3.0	5.0
15521	9	3	6	10459	17	0	2.0	0.0	2.0
15522	9	3	6	10460	17	0	3.0	2.0	3.0
15523	9	3	6	10461	17	0	2.0	2.0	2.0
15524	9	3	6	10462	17	0	4.0	3.0	5.0
15525	9	3	6	10463	17	0	5.0	4.0	6.0
15526	9	3	6	10464	17	0	3.0	0.0	4.0
15527	9	3	6	10465	17	0	2.0	0.0	3.0
15528	9	3	6	10466	17	0	2.0	0.0	3.0
15529	9	3	6	10467	17	0	3.0	1.0	3.0
15530	9	3	6	10468	17	0	4.0	4.0	4.0
15531	9	3	6	10469	17	0	2.0	0.0	2.0
15532	9	3	6	10470	17	0	2.0	0.0	2.0
15533	9	3	6	10471	17	0	2.0	0.0	2.0
15534	9	3	6	10472	17	0	3.0	1.0	3.0
15535	9	3	6	10473	17	0	1.0	0.0	2.0
15536	9	3	6	10474	17	0	2.0	0.0	2.0
15537	9	3	6	10475	17	0	2.0	0.0	3.0
15538	9	3	6	11001	17	0	2.0	0.0	3.0
15539	9	3	6	11003	17	0	3.0	0.0	3.0
15540	9	3	6	11004	17	0	3.0	0.0	3.0
15541	9	3	6	11005	17	0	4.0	0.0	5.0
15542	9	3	6	10001	17	0	610.0	630.0	611.0
15543	9	3	6	10002	17	0	160.0	162.0	161.0
15544	9	3	6	10003	17	0	461.0	422.0	474.0
15545	9	3	6	10004	17	0	28.0	28.0	29.0
15546	9	3	6	10005	17	0	80.0	75.0	82.0
15547	9	3	6	10006	17	0	25.0	24.0	26.0
15548	9	3	6	10007	17	0	111.0	108.0	112.0
15549	9	3	6	10009	17	0	277.0	280.0	278.0
15550	9	3	6	10010	17	0	324.0	345.0	322.0
15551	9	3	6	10011	17	0	538.0	522.0	546.0
15552	9	3	6	10012	17	0	197.0	180.0	202.0
15553	9	3	6	10013	17	0	205.0	200.0	207.0
15554	9	3	6	10014	17	0	303.0	300.0	307.0
15555	9	3	6	10016	17	0	637.0	574.0	656.0
15556	9	3	6	10017	17	0	301.0	237.0	318.0
15557	9	3	6	10018	17	0	265.0	262.0	268.0
15558	9	3	6	10019	17	0	611.0	562.0	627.0
15559	9	3	6	10020	17	0	3.0	0.0	3.0
15560	9	3	6	10021	17	0	470.0	402.0	488.0
15561	9	3	6	10022	17	0	371.0	338.0	381.0
15562	9	3	6	10023	17	0	395.0	396.0	398.0
15563	9	3	6	10024	17	0	304.0	303.0	306.0
15564	9	3	6	10025	17	0	301.0	288.0	306.0
15565	9	3	6	10026	17	0	57.0	58.0	57.0
15566	9	3	6	10027	17	0	68.0	71.0	68.0
15567	9	3	6	10028	17	0	497.0	477.0	505.0
15568	9	3	6	10029	17	0	148.0	145.0	150.0
15569	9	3	6	10030	17	0	15.0	13.0	16.0
15570	9	3	6	10031	17	0	34.0	29.0	36.0
15571	9	3	6	10032	17	0	22.0	22.0	22.0
15572	9	3	6	10033	17	0	14.0	10.0	14.0
15573	9	3	6	10034	17	0	8.0	7.0	9.0
15574	9	3	6	10035	17	0	101.0	105.0	100.0
15575	9	3	6	10036	17	0	482.0	467.0	489.0
15576	9	3	6	10037	17	0	91.0	83.0	93.0
15577	9	3	6	10038	17	0	84.0	78.0	86.0
15578	9	3	6	10039	17	0	6.0	4.0	6.0
15579	9	3	6	10040	17	0	11.0	8.0	11.0
15580	9	3	6	10044	17	0	3.0	1.0	3.0
15581	9	3	6	10048	17	0	2.0	2.0	1.0
15582	9	3	6	10065	17	0	346.0	315.0	355.0
15583	9	3	6	10069	17	0	40.0	38.0	41.0
15584	9	3	6	10075	17	0	230.0	200.0	238.0
15585	9	3	6	11101	17	0	78.0	77.0	79.0
15586	9	3	6	11102	17	0	40.0	38.0	41.0
15587	9	3	6	11103	17	0	36.0	37.0	36.0
15588	9	3	6	11104	17	0	42.0	41.0	43.0
15589	9	3	6	11105	17	0	20.0	17.0	21.0
15590	9	3	6	11106	17	0	59.0	67.0	58.0
15591	9	3	6	11120	17	0	2.0	0.0	2.0
15592	9	3	6	10107	17	0	2.0	0.0	3.0
15593	9	3	6	10112	17	0	12.0	8.0	13.0
15594	9	3	6	10115	17	0	3.0	1.0	4.0
15595	9	3	6	10124	17	0	4.0	1.0	4.0
15596	9	3	6	10128	17	0	478.0	437.0	490.0
15597	9	3	6	10153	17	0	3.0	3.0	3.0
15598	9	3	6	10154	17	0	2.0	1.0	2.0
15599	9	3	6	10155	17	0	17.0	14.0	18.0
15600	9	3	6	10168	17	0	6.0	4.0	6.0
15601	9	3	6	11201	17	0	136.0	142.0	136.0
15602	9	3	6	11203	17	0	3.0	0.0	3.0
15603	9	3	6	11204	17	0	2.0	0.0	3.0
15604	9	3	6	11205	17	0	20.0	20.0	20.0
15605	9	3	6	11206	17	0	14.0	13.0	15.0
15606	9	3	6	11207	17	0	4.0	2.0	4.0
15607	9	3	6	11208	17	0	2.0	0.0	2.0
15608	9	3	6	11209	17	0	4.0	1.0	4.0
15609	9	3	6	11210	17	0	2.0	0.0	3.0
15610	9	3	6	11211	17	0	56.0	40.0	60.0
15611	9	3	6	11212	17	0	2.0	0.0	2.0
15612	9	3	6	11213	17	0	6.0	4.0	7.0
15613	9	3	6	11214	17	0	2.0	0.0	2.0
15614	9	3	6	11215	17	0	39.0	36.0	40.0
15615	9	3	6	11216	17	0	17.0	20.0	17.0
15616	9	3	6	11217	17	0	40.0	41.0	40.0
15617	9	3	6	11218	17	0	9.0	5.0	10.0
15618	9	3	6	11219	17	0	2.0	0.0	2.0
15619	9	3	6	11220	17	0	3.0	1.0	3.0
15620	9	3	6	11221	17	0	10.0	9.0	10.0
15621	9	3	6	11222	17	0	26.0	29.0	26.0
15622	9	3	6	11223	17	0	3.0	0.0	3.0
15623	9	3	6	11224	17	0	2.0	0.0	2.0
15624	9	3	6	11225	17	0	6.0	4.0	6.0
15625	9	3	6	11226	17	0	7.0	5.0	8.0
15626	9	3	6	10203	17	0	4.0	4.0	4.0
15627	9	3	6	11228	17	0	2.0	0.0	2.0
15628	9	3	6	11229	17	0	2.0	0.0	2.0
15629	9	3	6	11230	17	0	3.0	2.0	4.0
15630	9	3	6	11231	17	0	34.0	37.0	34.0
15631	9	3	6	11232	17	0	5.0	2.0	5.0
15632	9	3	6	11233	17	0	6.0	3.0	6.0
15633	9	3	6	11234	17	0	2.0	1.0	3.0
15634	9	3	6	11235	17	0	2.0	3.0	2.0
15635	9	3	6	11236	17	0	2.0	0.0	2.0
15636	9	3	6	11237	17	0	8.0	8.0	8.0
15637	9	3	6	11238	17	0	29.0	26.0	29.0
15638	9	3	6	11239	17	0	2.0	0.0	3.0
15639	9	3	6	11249	17	0	19.0	17.0	19.0
15640	9	3	6	11251	17	0	3.0	1.0	4.0
15641	9	3	6	11252	17	0	3.0	1.0	4.0
15642	9	3	7	10270	18	0	23.0	19.0	24.0
15643	9	3	7	10275	18	0	4.0	1.0	5.0
15644	9	3	7	10278	18	0	6.0	4.0	6.0
15645	9	3	7	10280	18	0	55.0	53.0	56.0
15646	9	3	7	10281	18	0	36.0	33.0	37.0
15647	9	3	7	10282	18	0	135.0	137.0	135.0
15648	9	3	7	10301	18	0	5.0	2.0	5.0
15649	9	3	7	10302	18	0	6.0	3.0	6.0
15650	9	3	7	10303	18	0	4.0	1.0	5.0
15651	9	3	7	10304	18	0	5.0	3.0	5.0
15652	9	3	7	10305	18	0	4.0	2.0	5.0
15653	9	3	7	10306	18	0	6.0	1.0	7.0
15654	9	3	7	10307	18	0	7.0	6.0	7.0
15655	9	3	7	10308	18	0	6.0	2.0	7.0
15656	9	3	7	10309	18	0	6.0	3.0	7.0
15657	9	3	7	10310	18	0	5.0	5.0	5.0
15658	9	3	7	10312	18	0	7.0	7.0	7.0
15659	9	3	7	10314	18	0	4.0	0.0	5.0
15660	9	3	7	11354	18	0	7.0	5.0	7.0
15661	9	3	7	11355	18	0	2.0	3.0	2.0
15662	9	3	7	11356	18	0	4.0	2.0	4.0
15663	9	3	7	11357	18	0	3.0	0.0	4.0
15664	9	3	7	11358	18	0	4.0	1.0	4.0
15665	9	3	7	11359	18	0	7.0	7.0	7.0
15666	9	3	7	11360	18	0	4.0	1.0	4.0
15667	9	3	7	11361	18	0	2.0	0.0	3.0
15668	9	3	7	11362	18	0	5.0	3.0	5.0
15669	9	3	7	11363	18	0	5.0	1.0	6.0
15670	9	3	7	11364	18	0	4.0	1.0	4.0
15671	9	3	7	11365	18	0	3.0	3.0	4.0
15672	9	3	7	11366	18	0	4.0	1.0	4.0
15673	9	3	7	11367	18	0	3.0	1.0	3.0
15674	9	3	7	11368	18	0	13.0	12.0	14.0
15675	9	3	7	11369	18	0	169.0	139.0	176.0
15676	9	3	7	11370	18	0	17.0	11.0	18.0
15677	9	3	7	11371	18	0	47.0	44.0	48.0
15678	9	3	7	11372	18	0	19.0	19.0	19.0
15679	9	3	7	11373	18	0	33.0	31.0	33.0
15680	9	3	7	11374	18	0	6.0	5.0	7.0
15681	9	3	7	11375	18	0	32.0	31.0	33.0
15682	9	3	7	11377	18	0	70.0	72.0	70.0
15683	9	3	7	11378	18	0	3.0	2.0	4.0
15684	9	3	7	11379	18	0	3.0	3.0	3.0
15685	9	3	7	11385	18	0	3.0	2.0	3.0
15686	9	3	7	11411	18	0	3.0	3.0	4.0
15687	9	3	7	11412	18	0	4.0	2.0	4.0
15688	9	3	7	11413	18	0	4.0	1.0	5.0
15689	9	3	7	11414	18	0	3.0	2.0	4.0
15690	9	3	7	11415	18	0	7.0	9.0	6.0
15691	9	3	7	11416	18	0	3.0	0.0	4.0
15692	9	3	7	11417	18	0	3.0	1.0	4.0
15693	9	3	7	11418	18	0	2.0	2.0	2.0
15694	9	3	7	11419	18	0	2.0	2.0	2.0
15695	9	3	7	11420	18	0	3.0	2.0	3.0
15696	9	3	7	11421	18	0	3.0	1.0	4.0
15697	9	3	7	11422	18	0	3.0	0.0	4.0
15698	9	3	7	11423	18	0	3.0	1.0	3.0
15699	9	3	7	11426	18	0	4.0	2.0	4.0
15700	9	3	7	11427	18	0	3.0	1.0	4.0
15701	9	3	7	11428	18	0	4.0	0.0	4.0
15702	9	3	7	11429	18	0	4.0	2.0	5.0
15703	9	3	7	11430	18	0	9.0	9.0	10.0
15704	9	3	7	11432	18	0	4.0	3.0	4.0
15705	9	3	7	11433	18	0	3.0	1.0	3.0
15706	9	3	7	11434	18	0	3.0	2.0	3.0
15707	9	3	7	11435	18	0	10.0	9.0	11.0
15708	9	3	7	11436	18	0	5.0	4.0	5.0
15709	9	3	7	11439	18	0	6.0	2.0	7.0
15710	9	3	7	11451	18	0	5.0	4.0	6.0
15711	9	3	7	10451	18	0	27.0	24.0	28.0
15712	9	3	7	10452	18	0	11.0	8.0	11.0
15713	9	3	7	10453	18	0	7.0	6.0	7.0
15714	9	3	7	10454	18	0	7.0	7.0	7.0
15715	9	3	7	10455	18	0	9.0	8.0	10.0
15716	9	3	7	10456	18	0	15.0	11.0	16.0
15717	9	3	7	10457	18	0	10.0	8.0	11.0
15718	9	3	7	10458	18	0	12.0	10.0	12.0
15719	9	3	7	10459	18	0	4.0	4.0	4.0
15720	9	3	7	10460	18	0	6.0	7.0	6.0
15721	9	3	7	10461	18	0	5.0	6.0	5.0
15722	9	3	7	10462	18	0	10.0	8.0	11.0
15723	9	3	7	10463	18	0	11.0	8.0	11.0
15724	9	3	7	10464	18	0	5.0	1.0	5.0
15725	9	3	7	10465	18	0	3.0	1.0	3.0
15726	9	3	7	10466	18	0	3.0	0.0	3.0
15727	9	3	7	10467	18	0	6.0	6.0	6.0
15728	9	3	7	10468	18	0	12.0	8.0	13.0
15729	9	3	7	10469	18	0	3.0	1.0	3.0
15730	9	3	7	10470	18	0	3.0	4.0	3.0
15731	9	3	7	10471	18	0	3.0	2.0	3.0
15732	9	3	7	10472	18	0	6.0	5.0	6.0
15733	9	3	7	10473	18	0	3.0	2.0	3.0
15734	9	3	7	10474	18	0	2.0	1.0	3.0
15735	9	3	7	10475	18	0	3.0	0.0	3.0
15736	9	3	7	11001	18	0	4.0	1.0	5.0
15737	9	3	7	11003	18	0	2.0	0.0	3.0
15738	9	3	7	11004	18	0	5.0	1.0	6.0
15739	9	3	7	11005	18	0	6.0	2.0	7.0
15740	9	3	7	10001	18	0	859.0	899.0	858.0
15741	9	3	7	10002	18	0	220.0	226.0	221.0
15742	9	3	7	10003	18	0	718.0	728.0	722.0
15743	9	3	7	10004	18	0	58.0	55.0	59.0
15744	9	3	7	10005	18	0	148.0	143.0	150.0
15745	9	3	7	10006	18	0	48.0	47.0	49.0
15746	9	3	7	10007	18	0	189.0	186.0	191.0
15747	9	3	7	10009	18	0	320.0	369.0	312.0
15748	9	3	7	10010	18	0	586.0	602.0	587.0
15749	9	3	7	10011	18	0	739.0	845.0	723.0
15750	9	3	7	10012	18	0	323.0	318.0	327.0
15751	9	3	7	10013	18	0	367.0	380.0	368.0
15752	9	3	7	10014	18	0	462.0	499.0	458.0
15753	9	3	7	10016	18	0	1200.0	1164.0	1218.0
15754	9	3	7	10017	18	0	580.0	445.0	614.0
15755	9	3	7	10018	18	0	426.0	409.0	433.0
15756	9	3	7	10019	18	0	967.0	1086.0	949.0
15757	9	3	7	10020	18	0	5.0	3.0	6.0
15758	9	3	7	10021	18	0	1118.0	1074.0	1137.0
15759	9	3	7	10022	18	0	676.0	692.0	678.0
15760	9	3	7	10023	18	0	754.0	742.0	763.0
15761	9	3	7	10024	18	0	508.0	525.0	509.0
15762	9	3	7	10025	18	0	537.0	505.0	548.0
15763	9	3	7	10026	18	0	130.0	130.0	132.0
15764	9	3	7	10027	18	0	158.0	160.0	159.0
15765	9	3	7	10028	18	0	685.0	720.0	683.0
15766	9	3	7	10029	18	0	274.0	284.0	275.0
15767	9	3	7	10030	18	0	32.0	32.0	33.0
15768	9	3	7	10031	18	0	64.0	56.0	67.0
15769	9	3	7	10032	18	0	48.0	50.0	48.0
15770	9	3	7	10033	18	0	28.0	24.0	29.0
15771	9	3	7	10034	18	0	21.0	19.0	22.0
15772	9	3	7	10035	18	0	215.0	185.0	223.0
15773	9	3	7	10036	18	0	709.0	749.0	707.0
15774	9	3	7	10037	18	0	222.0	206.0	227.0
15775	9	3	7	10038	18	0	138.0	141.0	138.0
15776	9	3	7	10039	18	0	16.0	11.0	17.0
15777	9	3	7	10040	18	0	22.0	19.0	23.0
15778	9	3	7	10044	18	0	2.0	3.0	2.0
15779	9	3	7	10048	18	0	4.0	6.0	3.0
15780	9	3	7	10065	18	0	770.0	729.0	785.0
15781	9	3	7	10069	18	0	47.0	46.0	48.0
15782	9	3	7	10075	18	0	360.0	379.0	358.0
15783	9	3	7	11101	18	0	89.0	93.0	88.0
15784	9	3	7	11102	18	0	51.0	46.0	53.0
