"Zipcode","DayofWeek","Hour","Temp","Rain","RFR_pred","XGB_pred","Ensemble_pred","Neighborhood"
"11355",3,10,21,0,3,0,4,"North Queens"
"11355",5,7,20,0,3,0,4,"North Queens"
"11355",4,21,25,0,4,5,4,"North Queens"
"11355",1,13,24,0,5,0,7,"North Queens"
"11355",1,12,23,0,4,0,6,"North Queens"
"11355",3,17,27,0,4,0,5,"North Queens"
"11355",2,17,30,0,4,0,6,"North Queens"
"11355",4,2,20,0,2,1,2,"North Queens"
"11355",2,14,28,0,5,0,7,"North Queens"
"11355",6,10,22,0,2,2,2,"North Queens"
"11355",3,19,26,0,3,0,4,"North Queens"
"11355",4,11,23,0,4,2,4,"North Queens"
"11355",0,19,22,0,3,0,5,"North Queens"
"11355",2,13,27,0,4,0,6,"North Queens"
"11355",4,19,26,0,4,7,3,"North Queens"
"11355",3,6,17,0,2,0,2,"North Queens"
"11355",6,6,19,0,2,0,3,"North Queens"
"11355",1,22,23,0,2,0,4,"North Queens"
"11355",5,18,29,0,4,7,4,"North Queens"
"11355",1,3,19,0,1,0,3,"North Queens"
"11355",2,8,20,0,3,1,3,"North Queens"
"11355",3,20,26,0,3,0,4,"North Queens"
"11355",6,17,27,0,4,6,4,"North Queens"
"11355",6,7,20,0,3,0,3,"North Queens"
"11355",2,19,29,0,3,0,4,"North Queens"
"11355",5,13,27,0,5,4,5,"North Queens"
"11355",3,22,23,0,2,0,4,"North Queens"
"11355",0,13,21,0,4,0,6,"North Queens"
"11355",6,1,21,0,4,15,1,"North Queens"
"11355",4,6,19,0,2,1,3,"North Queens"
"11355",4,9,21,0,3,4,3,"North Queens"
"11355",5,6,19,0,2,0,3,"North Queens"
"11355",3,2,18,0,2,0,3,"North Queens"
"11355",1,21,24,0,3,0,5,"North Queens"
"11355",2,23,24,0,2,0,4,"North Queens"
"11355",4,14,26,0,5,5,5,"North Queens"
"11355",2,5,18,0,1,0,2,"North Queens"
"11355",1,5,19,0,1,0,2,"North Queens"
"11355",4,22,24,0,4,7,3,"North Queens"
"11355",2,16,30,0,4,0,6,"North Queens"
"11355",0,1,19,0,2,0,4,"North Queens"
"11355",2,7,19,0,2,1,2,"North Queens"
"11355",6,19,26,0,3,3,3,"North Queens"
"11355",6,16,27,0,4,3,4,"North Queens"
"11355",1,6,19,0,2,0,2,"North Queens"
"11355",6,18,27,0,3,5,3,"North Queens"
"11355",3,11,22,0,4,0,6,"North Queens"
"11355",4,5,19,0,2,2,2,"North Queens"
"11355",5,14,28,0,5,4,5,"North Queens"
"11355",6,11,23,0,2,2,2,"North Queens"
"11355",3,23,22,0,2,0,4,"North Queens"
"11355",6,14,26,0,4,4,4,"North Queens"
"11355",3,16,27,0,4,0,6,"North Queens"
"11355",3,7,18,0,2,3,2,"North Queens"
"11355",5,4,19,0,3,4,2,"North Queens"
"11355",0,6,18,0,2,0,3,"North Queens"
"11355",1,7,19,0,2,1,2,"North Queens"
"11355",2,21,27,0,3,0,4,"North Queens"
"11355",3,21,25,0,3,0,4,"North Queens"
"11355",0,18,22,0,3,0,5,"North Queens"
"11355",4,20,26,0,4,5,3,"North Queens"
"11355",6,3,20,0,3,8,2,"North Queens"
"11355",0,17,22,0,4,0,6,"North Queens"
"11355",2,0,22,0,2,0,2,"North Queens"
"11355",0,11,20,0,4,0,6,"North Queens"
"11355",3,4,17,0,2,0,3,"North Queens"
"11355",4,7,20,0,3,0,4,"North Queens"
"11355",2,10,22,0,3,0,5,"North Queens"
"11355",6,13,25,0,3,3,4,"North Queens"
"11355",1,23,22,0,2,0,4,"North Queens"
"11355",1,20,24,0,4,0,5,"North Queens"
"11355",2,6,18,0,2,0,3,"North Queens"
"11355",2,1,21,0,2,0,4,"North Queens"
"11355",6,12,24,0,3,3,3,"North Queens"
"11355",6,21,25,0,3,2,3,"North Queens"
"11355",2,11,24,0,4,0,6,"North Queens"
"11355",3,8,18,0,2,2,2,"North Queens"
"11355",4,17,27,0,4,6,4,"North Queens"
"11355",4,4,19,0,2,2,2,"North Queens"
"11355",6,2,20,0,3,10,1,"North Queens"
"11355",1,14,24,0,5,0,7,"North Queens"
"11355",4,13,25,0,4,2,4,"North Queens"
"11355",5,23,24,0,3,7,3,"North Queens"
"11355",0,22,21,0,3,0,5,"North Queens"
"11355",0,21,21,0,4,0,6,"North Queens"
"11355",5,22,25,0,4,7,3,"North Queens"
"11355",0,15,22,0,5,0,7,"North Queens"
"11355",4,12,24,0,4,3,4,"North Queens"
"11355",4,23,23,0,3,7,2,"North Queens"
"11355",6,23,23,0,3,0,3,"North Queens"
"11355",1,18,25,0,3,0,5,"North Queens"
"11355",0,14,21,0,5,0,7,"North Queens"
"11355",2,22,26,0,2,0,3,"North Queens"
"11355",0,7,18,0,2,0,3,"North Queens"
"11355",2,4,18,0,1,0,3,"North Queens"
"11355",5,1,21,0,3,9,2,"North Queens"
"11355",4,10,22,0,3,3,3,"North Queens"
"11355",1,1,21,0,2,0,3,"North Queens"
"11355",2,9,21,0,3,0,4,"North Queens"
"11355",2,18,30,0,4,0,5,"North Queens"
"11355",5,0,23,0,3,10,1,"North Queens"
"11355",5,9,22,0,2,3,2,"North Queens"
"11355",0,2,19,0,2,0,4,"North Queens"
"11355",0,12,21,0,4,0,7,"North Queens"
"11355",0,20,21,0,4,0,6,"North Queens"
"11355",6,22,24,0,3,3,3,"North Queens"
"11355",1,8,20,0,2,1,3,"North Queens"
"11355",0,4,18,0,1,0,3,"North Queens"
"11355",5,20,28,0,3,7,3,"North Queens"
"11355",4,16,27,0,5,5,5,"North Queens"
"11355",6,5,19,0,2,2,2,"North Queens"
"11355",0,16,22,0,5,0,7,"North Queens"
"11355",1,19,25,0,3,0,4,"North Queens"
"11355",5,3,20,0,3,5,3,"North Queens"
"11355",4,0,22,0,2,2,2,"North Queens"
"11355",5,12,25,0,4,3,5,"North Queens"
"11355",6,15,26,0,4,4,4,"North Queens"
"11355",3,5,17,0,1,0,2,"North Queens"
"11355",0,5,18,0,1,0,3,"North Queens"
"11355",5,8,20,0,2,1,3,"North Queens"
"11355",3,13,25,0,4,0,5,"North Queens"
"11355",1,17,25,0,5,0,6,"North Queens"
"11355",2,2,20,0,2,0,3,"North Queens"
"11355",0,3,18,0,2,0,3,"North Queens"
"11355",1,16,25,0,5,0,6,"North Queens"
"11355",3,3,18,0,2,0,3,"North Queens"
"11355",4,15,26,0,4,4,5,"North Queens"
"11355",5,2,20,0,2,7,2,"North Queens"
"11355",1,15,25,0,5,0,7,"North Queens"
"11355",5,21,27,0,3,5,3,"North Queens"
"11355",2,20,28,0,3,0,5,"North Queens"
"11355",0,23,20,0,3,0,5,"North Queens"
"11355",5,11,24,0,4,2,5,"North Queens"
"11355",2,12,26,0,4,0,6,"North Queens"
"11355",5,19,28,0,4,7,3,"North Queens"
"11355",4,1,21,0,2,1,2,"North Queens"
"11355",6,4,19,0,3,5,2,"North Queens"
"11355",4,8,20,0,2,2,3,"North Queens"
"11355",1,9,21,0,3,0,4,"North Queens"
"11355",4,18,27,0,4,8,3,"North Queens"
"11355",2,3,19,0,2,0,3,"North Queens"
"11355",5,10,23,0,3,2,3,"North Queens"
"11355",1,0,21,0,3,0,3,"North Queens"
"11355",3,12,23,0,3,0,5,"North Queens"
"11355",3,14,26,0,5,0,6,"North Queens"
"11356",6,17,27,0,2,4,2,"North Queens"
"11356",4,21,25,0,2,3,1,"North Queens"
"11356",2,15,29,0,2,0,4,"North Queens"
"11356",5,7,20,0,3,0,5,"North Queens"
"11356",3,15,26,0,2,0,3,"North Queens"
"11356",3,18,27,0,1,0,2,"North Queens"
"11356",0,19,22,0,1,0,3,"North Queens"
"11356",0,9,19,0,1,0,3,"North Queens"
"11356",3,17,27,0,2,0,3,"North Queens"
"11356",4,2,20,0,2,1,3,"North Queens"
"11356",4,3,20,0,2,1,2,"North Queens"
"11356",5,5,19,0,2,1,2,"North Queens"
"11356",4,14,26,0,2,2,2,"North Queens"
"11356",1,13,24,0,2,0,4,"North Queens"
"11356",2,17,30,0,2,0,3,"North Queens"
"11356",3,7,18,0,4,2,4,"North Queens"
"11356",3,0,21,0,4,0,5,"North Queens"
"11356",0,13,21,0,1,0,4,"North Queens"
"11356",3,19,26,0,1,0,2,"North Queens"
"11356",6,1,21,0,4,14,2,"North Queens"
"11356",0,8,19,0,1,0,3,"North Queens"
"11356",1,12,23,0,2,0,3,"North Queens"
"11356",2,7,19,0,3,0,4,"North Queens"
"11356",4,20,26,0,2,4,1,"North Queens"
"11356",1,3,19,0,1,0,3,"North Queens"
"11356",2,14,28,0,2,0,4,"North Queens"
"11356",1,11,22,0,2,0,3,"North Queens"
"11356",5,13,27,0,2,2,2,"North Queens"
"11356",3,1,19,0,2,0,3,"North Queens"
"11356",0,10,19,0,1,0,3,"North Queens"
"11356",3,10,21,0,1,0,3,"North Queens"
"11356",1,10,21,0,1,0,3,"North Queens"
"11356",1,4,19,0,1,0,2,"North Queens"
"11356",3,9,20,0,2,0,2,"North Queens"
"11356",6,10,22,0,2,1,2,"North Queens"
"11356",6,9,21,0,2,1,2,"North Queens"
"11356",5,15,28,0,2,3,2,"North Queens"
"11356",3,2,18,0,2,0,4,"North Queens"
"11356",2,8,20,0,2,0,2,"North Queens"
"11356",2,5,18,0,2,0,3,"North Queens"
"11356",5,17,29,0,2,4,2,"North Queens"
"11356",2,22,26,0,2,0,3,"North Queens"
"11356",2,16,30,0,2,0,4,"North Queens"
"11356",2,13,27,0,2,0,4,"North Queens"
"11356",6,22,24,0,2,1,3,"North Queens"
"11356",3,6,17,0,2,1,3,"North Queens"
"11356",6,19,26,0,3,2,3,"North Queens"
"11356",6,16,27,0,2,2,2,"North Queens"
"11356",5,6,19,0,2,0,3,"North Queens"
"11356",2,1,21,0,2,0,4,"North Queens"
"11356",6,0,22,0,5,13,3,"North Queens"
"11356",2,23,24,0,2,0,3,"North Queens"
"11356",6,11,23,0,2,1,2,"North Queens"
"11356",3,8,18,0,2,1,2,"North Queens"
"11356",0,11,20,0,2,0,4,"North Queens"
"11356",3,16,27,0,2,0,3,"North Queens"
"11356",6,2,20,0,3,9,1,"North Queens"
"11356",4,22,24,0,2,5,1,"North Queens"
"11356",4,13,25,0,2,0,2,"North Queens"
"11356",1,23,22,0,2,0,3,"North Queens"
"11356",0,0,19,0,3,0,5,"North Queens"
"11356",2,9,21,0,1,0,3,"North Queens"
"11356",1,22,23,0,1,0,3,"North Queens"
"11356",1,15,25,0,2,0,3,"North Queens"
"11356",1,6,19,0,2,0,3,"North Queens"
"11356",5,14,28,0,2,3,2,"North Queens"
"11356",3,20,26,0,1,0,3,"North Queens"
"11356",6,23,23,0,3,0,3,"North Queens"
"11356",6,20,26,0,2,2,2,"North Queens"
"11356",6,8,20,0,2,0,3,"North Queens"
"11356",2,4,18,0,1,0,3,"North Queens"
"11356",5,4,19,0,3,3,3,"North Queens"
"11356",0,6,18,0,2,0,3,"North Queens"
"11356",4,9,21,0,2,2,2,"North Queens"
"11356",1,19,25,0,1,0,3,"North Queens"
"11356",5,22,25,0,2,5,1,"North Queens"
"11356",0,18,22,0,2,0,3,"North Queens"
"11356",6,18,27,0,3,3,2,"North Queens"
"11356",6,21,25,0,2,1,3,"North Queens"
"11356",0,17,22,0,2,0,3,"North Queens"
"11356",2,0,22,0,3,0,4,"North Queens"
"11356",4,11,23,0,2,1,3,"North Queens"
"11356",1,8,20,0,2,0,2,"North Queens"
"11356",5,20,28,0,2,5,1,"North Queens"
"11356",0,4,18,0,2,0,3,"North Queens"
"11356",5,1,21,0,4,6,3,"North Queens"
"11356",2,10,22,0,1,0,3,"North Queens"
"11356",5,16,29,0,2,3,2,"North Queens"
"11356",2,18,30,0,1,0,3,"North Queens"
"11356",0,21,21,0,1,0,3,"North Queens"
"11356",6,12,24,0,2,2,2,"North Queens"
"11356",1,21,24,0,1,0,3,"North Queens"
"11356",0,2,19,0,2,0,3,"North Queens"
"11356",4,17,27,0,2,4,1,"North Queens"
"11356",0,20,21,0,1,0,3,"North Queens"
"11356",2,11,24,0,2,0,4,"North Queens"
"11356",1,5,19,0,2,0,3,"North Queens"
"11356",1,14,24,0,2,0,3,"North Queens"
"11356",0,1,19,0,2,0,4,"North Queens"
"11356",4,19,26,0,2,5,1,"North Queens"
"11356",1,1,21,0,2,0,3,"North Queens"
"11356",2,21,27,0,1,0,3,"North Queens"
"11356",4,1,21,0,3,1,4,"North Queens"
"11356",2,6,18,0,2,0,3,"North Queens"
"11356",3,11,22,0,2,0,3,"North Queens"
"11356",2,12,26,0,2,0,4,"North Queens"
"11356",4,5,19,0,2,3,1,"North Queens"
"11356",0,5,18,0,2,0,3,"North Queens"
"11356",4,23,23,0,2,6,1,"North Queens"
"11356",1,17,25,0,2,0,3,"North Queens"
"11356",0,7,18,0,3,0,4,"North Queens"
"11356",4,10,22,0,2,1,2,"North Queens"
"11356",4,16,27,0,2,2,2,"North Queens"
"11356",0,22,21,0,2,0,3,"North Queens"
"11356",3,3,18,0,2,0,2,"North Queens"
"11356",4,15,26,0,2,2,2,"North Queens"
"11356",0,15,22,0,2,0,4,"North Queens"
"11356",4,12,24,0,2,1,2,"North Queens"
"11356",0,12,21,0,1,0,4,"North Queens"
"11356",1,0,21,0,2,0,3,"North Queens"
"11356",6,3,20,0,2,7,1,"North Queens"
"11356",1,9,21,0,1,0,3,"North Queens"
"11356",3,5,17,0,2,0,3,"North Queens"
"11356",3,13,25,0,2,0,3,"North Queens"
"11356",3,4,17,0,1,0,2,"North Queens"
"11356",1,2,20,0,2,0,3,"North Queens"
"11356",5,23,24,0,2,6,1,"North Queens"
"11356",3,22,23,0,1,0,3,"North Queens"
"11356",0,16,22,0,2,0,4,"North Queens"
"11356",5,0,23,0,3,6,3,"North Queens"
"11356",6,4,19,0,2,4,2,"North Queens"
"11356",4,0,22,0,7,2,9,"North Queens"
"11356",3,21,25,0,1,0,3,"North Queens"
"11356",5,2,20,0,2,5,2,"North Queens"
"11356",5,9,22,0,2,2,2,"North Queens"
"11356",3,14,26,0,2,0,3,"North Queens"
"11356",5,8,20,0,2,0,3,"North Queens"
"11356",2,19,29,0,1,0,3,"North Queens"
"11356",6,14,26,0,2,2,2,"North Queens"
"11356",4,7,20,0,4,0,5,"North Queens"
"11356",1,20,24,0,1,0,3,"North Queens"
"11356",6,5,19,0,2,2,2,"North Queens"
"11356",4,6,19,0,2,2,2,"North Queens"
"11356",6,6,19,0,2,0,2,"North Queens"
"11356",5,10,23,0,2,1,2,"North Queens"
"11356",4,18,27,0,1,6,1,"North Queens"
"11356",5,18,29,0,2,5,1,"North Queens"
"11356",6,15,26,0,2,2,2,"North Queens"
"11356",3,23,22,0,2,0,3,"North Queens"
"11356",0,23,20,0,1,0,3,"North Queens"
"11356",4,4,19,0,1,2,1,"North Queens"
"11356",2,2,20,0,1,0,3,"North Queens"
"11356",0,3,18,0,2,0,3,"North Queens"
"11356",5,11,24,0,2,1,2,"North Queens"
"11356",5,19,28,0,2,6,1,"North Queens"
"11356",6,7,20,0,3,0,4,"North Queens"
"11356",2,20,28,0,1,0,3,"North Queens"
"11356",1,7,19,0,3,0,3,"North Queens"
"11356",5,21,27,0,2,3,2,"North Queens"
"11356",5,3,20,0,2,4,1,"North Queens"
"11356",5,12,25,0,2,2,2,"North Queens"
"11356",1,16,25,0,2,0,3,"North Queens"
"11356",4,8,20,0,2,0,2,"North Queens"
"11356",0,14,21,0,2,0,4,"North Queens"
"11356",2,3,19,0,1,0,3,"North Queens"
"11356",6,13,25,0,2,1,2,"North Queens"
"11356",3,12,23,0,2,0,3,"North Queens"
"11356",1,18,25,0,2,0,3,"North Queens"
"11357",1,11,22,0,1,0,3,"North Queens"
"11357",4,14,26,0,1,2,1,"North Queens"
"11357",0,20,21,0,2,0,4,"North Queens"
"11357",2,15,29,0,2,0,4,"North Queens"
"11357",1,13,24,0,1,0,3,"North Queens"
"11357",0,9,19,0,2,0,3,"North Queens"
"11357",3,8,18,0,2,0,2,"North Queens"
"11357",3,0,21,0,5,0,6,"North Queens"
"11357",4,2,20,0,3,0,3,"North Queens"
"11357",6,18,27,0,2,3,2,"North Queens"
"11357",4,13,25,0,1,0,2,"North Queens"
"11357",3,18,27,0,2,0,3,"North Queens"
"11357",1,23,22,0,1,0,3,"North Queens"
"11357",0,10,19,0,1,0,4,"North Queens"
"11357",4,21,25,0,2,2,1,"North Queens"
"11357",3,17,27,0,2,0,3,"North Queens"
"11357",5,14,28,0,1,2,1,"North Queens"
"11357",3,6,17,0,2,0,3,"North Queens"
"11357",1,3,19,0,2,0,4,"North Queens"
"11357",2,8,20,0,2,0,2,"North Queens"
"11357",6,9,21,0,1,1,1,"North Queens"
"11357",1,12,23,0,1,0,3,"North Queens"
"11357",6,2,20,0,4,8,3,"North Queens"
"11357",3,19,26,0,2,0,3,"North Queens"
"11357",2,16,30,0,1,0,3,"North Queens"
"11357",4,10,22,0,1,1,1,"North Queens"
"11357",1,4,19,0,2,0,3,"North Queens"
"11357",5,16,29,0,2,3,1,"North Queens"
"11357",4,3,20,0,2,0,2,"North Queens"
"11357",0,8,19,0,2,0,3,"North Queens"
"11357",5,15,28,0,2,3,1,"North Queens"
"11357",6,10,22,0,2,2,1,"North Queens"
"11357",2,23,24,0,2,0,3,"North Queens"
"11357",3,20,26,0,2,0,3,"North Queens"
"11357",0,19,22,0,2,0,4,"North Queens"
"11357",3,1,19,0,4,0,5,"North Queens"
"11357",3,7,18,0,3,0,4,"North Queens"
"11357",4,19,26,0,2,5,2,"North Queens"
"11357",0,13,21,0,1,0,4,"North Queens"
"11357",6,14,26,0,2,2,2,"North Queens"
"11357",0,6,18,0,2,0,4,"North Queens"
"11357",0,0,19,0,3,0,5,"North Queens"
"11357",6,19,26,0,2,2,2,"North Queens"
"11357",0,15,22,0,1,0,4,"North Queens"
"11357",0,21,21,0,2,0,4,"North Queens"
"11357",1,6,19,0,2,0,3,"North Queens"
"11357",0,17,22,0,2,0,4,"North Queens"
"11357",5,13,27,0,1,1,1,"North Queens"
"11357",2,14,28,0,1,0,3,"North Queens"
"11357",1,8,20,0,2,0,3,"North Queens"
"11357",1,14,24,0,1,0,3,"North Queens"
"11357",2,4,18,0,2,0,3,"North Queens"
"11357",0,1,19,0,4,0,6,"North Queens"
"11357",3,10,21,0,1,0,2,"North Queens"
"11357",1,19,25,0,2,0,4,"North Queens"
"11357",6,1,21,0,3,12,2,"North Queens"
"11357",2,9,21,0,1,0,3,"North Queens"
"11357",0,18,22,0,2,0,4,"North Queens"
"11357",5,6,19,0,2,0,3,"North Queens"
"11357",0,2,19,0,2,0,4,"North Queens"
"11357",2,5,18,0,2,0,3,"North Queens"
"11357",6,3,20,0,2,6,1,"North Queens"
"11357",5,17,29,0,2,4,1,"North Queens"
"11357",4,4,19,0,2,1,2,"North Queens"
"11357",5,20,28,0,2,5,1,"North Queens"
"11357",1,20,24,0,2,0,3,"North Queens"
"11357",6,8,20,0,2,1,2,"North Queens"
"11357",6,11,23,0,2,1,2,"North Queens"
"11357",6,20,26,0,2,2,2,"North Queens"
"11357",1,22,23,0,2,0,3,"North Queens"
"11357",5,3,20,0,2,3,2,"North Queens"
"11357",4,0,22,0,5,1,6,"North Queens"
"11357",4,20,26,0,2,3,1,"North Queens"
"11357",2,0,22,0,3,0,4,"North Queens"
"11357",4,17,27,0,1,4,1,"North Queens"
"11357",4,11,23,0,1,0,1,"North Queens"
"11357",0,7,18,0,3,0,5,"North Queens"
"11357",1,5,19,0,1,0,3,"North Queens"
"11357",0,4,18,0,2,0,4,"North Queens"
"11357",3,22,23,0,1,0,3,"North Queens"
"11357",0,16,22,0,1,0,3,"North Queens"
"11357",2,21,27,0,2,0,3,"North Queens"
"11357",6,13,25,0,2,1,2,"North Queens"
"11357",3,3,18,0,2,0,3,"North Queens"
"11357",3,21,25,0,2,0,3,"North Queens"
"11357",1,15,25,0,1,0,3,"North Queens"
"11357",6,0,22,0,4,13,2,"North Queens"
"11357",3,2,18,0,3,0,4,"North Queens"
"11357",2,17,30,0,2,0,3,"North Queens"
"11357",2,19,29,0,2,0,3,"North Queens"
"11357",2,22,26,0,1,0,3,"North Queens"
"11357",1,2,20,0,2,0,3,"North Queens"
"11357",6,21,25,0,2,1,2,"North Queens"
"11357",4,22,24,0,1,5,1,"North Queens"
"11357",1,10,21,0,1,0,3,"North Queens"
"11357",2,7,19,0,3,0,4,"North Queens"
"11357",5,7,20,0,3,0,6,"North Queens"
"11357",3,9,20,0,1,0,2,"North Queens"
"11357",2,6,18,0,2,0,3,"North Queens"
"11357",5,18,29,0,2,5,1,"North Queens"
"11357",1,21,24,0,2,0,3,"North Queens"
"11357",5,21,27,0,2,3,1,"North Queens"
"11357",0,11,20,0,1,0,4,"North Queens"
"11357",3,23,22,0,1,0,3,"North Queens"
"11357",3,13,25,0,1,0,3,"North Queens"
"11357",5,11,24,0,1,1,2,"North Queens"
"11357",3,16,27,0,1,0,3,"North Queens"
"11357",2,10,22,0,1,0,3,"North Queens"
"11357",4,1,21,0,4,0,5,"North Queens"
"11357",1,1,21,0,3,0,5,"North Queens"
"11357",3,15,26,0,2,0,3,"North Queens"
"11357",4,18,27,0,2,5,1,"North Queens"
"11357",4,12,24,0,1,1,1,"North Queens"
"11357",3,11,22,0,1,0,3,"North Queens"
"11357",5,9,22,0,1,1,2,"North Queens"
"11357",4,5,19,0,2,1,2,"North Queens"
"11357",0,14,21,0,1,0,4,"North Queens"
"11357",6,12,24,0,2,2,2,"North Queens"
"11357",5,5,19,0,2,0,3,"North Queens"
"11357",4,16,27,0,1,2,1,"North Queens"
"11357",5,8,20,0,2,0,2,"North Queens"
"11357",1,16,25,0,1,0,3,"North Queens"
"11357",4,15,26,0,2,2,2,"North Queens"
"11357",0,3,18,0,2,0,3,"North Queens"
"11357",2,1,21,0,4,0,5,"North Queens"
"11357",2,18,30,0,2,0,3,"North Queens"
"11357",5,2,20,0,3,4,3,"North Queens"
"11357",1,9,21,0,2,0,3,"North Queens"
"11357",5,12,25,0,1,1,1,"North Queens"
"11357",1,18,25,0,2,0,3,"North Queens"
"11357",3,5,17,0,2,0,2,"North Queens"
"11357",1,17,25,0,1,0,3,"North Queens"
"11357",2,11,24,0,1,0,3,"North Queens"
"11357",0,23,20,0,2,0,3,"North Queens"
"11357",2,13,27,0,1,0,3,"North Queens"
"11357",6,17,27,0,2,4,1,"North Queens"
"11357",5,23,24,0,2,6,1,"North Queens"
"11357",4,9,21,0,1,2,1,"North Queens"
"11357",6,7,20,0,3,0,5,"North Queens"
"11357",5,22,25,0,1,5,0,"North Queens"
"11357",0,12,21,0,1,0,4,"North Queens"
"11357",6,22,24,0,2,1,2,"North Queens"
"11357",6,6,19,0,2,0,3,"North Queens"
"11357",0,5,18,0,2,0,3,"North Queens"
"11357",4,23,23,0,2,5,1,"North Queens"
"11357",6,15,26,0,2,2,2,"North Queens"
"11357",4,6,19,0,2,0,3,"North Queens"
"11357",3,4,17,0,1,0,2,"North Queens"
"11357",5,1,21,0,3,5,3,"North Queens"
"11357",1,7,19,0,3,0,5,"North Queens"
"11357",3,14,26,0,1,0,3,"North Queens"
"11357",6,4,19,0,3,3,3,"North Queens"
"11357",5,10,23,0,1,1,2,"North Queens"
"11357",2,12,26,0,1,0,3,"North Queens"
"11357",6,16,27,0,2,2,2,"North Queens"
"11357",4,8,20,0,1,0,2,"North Queens"
"11357",2,20,28,0,2,0,4,"North Queens"
"11357",2,2,20,0,2,0,3,"North Queens"
"11357",5,4,19,0,2,2,2,"North Queens"
"11357",6,23,23,0,2,0,3,"North Queens"
"11357",5,19,28,0,2,5,1,"North Queens"
"11357",3,12,23,0,1,0,3,"North Queens"
"11357",2,3,19,0,2,0,3,"North Queens"
"11357",5,0,23,0,3,6,2,"North Queens"
"11357",4,7,20,0,3,0,4,"North Queens"
"11357",0,22,21,0,2,0,4,"North Queens"
"11357",6,5,19,0,2,1,2,"North Queens"
"11357",1,0,21,0,3,0,4,"North Queens"
"11358",0,19,22,0,2,0,4,"North Queens"
"11358",1,4,19,0,1,0,3,"North Queens"
"11358",6,0,22,0,4,18,1,"North Queens"
"11358",4,20,26,0,2,4,1,"North Queens"
"11358",0,17,22,0,2,0,3,"North Queens"
"11358",3,1,19,0,3,0,4,"North Queens"
"11358",2,15,29,0,1,0,3,"North Queens"
"11358",0,20,21,0,2,0,4,"North Queens"
"11358",3,0,21,0,5,0,6,"North Queens"
"11358",2,16,30,0,2,0,3,"North Queens"
"11358",3,17,27,0,1,0,2,"North Queens"
"11358",3,19,26,0,2,0,3,"North Queens"
"11358",3,8,18,0,1,1,2,"North Queens"
"11358",2,0,22,0,4,0,5,"North Queens"
"11358",0,8,19,0,1,0,3,"North Queens"
"11358",5,15,28,0,2,4,1,"North Queens"
"11358",2,14,28,0,1,0,3,"North Queens"
"11358",2,4,18,0,2,0,3,"North Queens"
"11358",5,5,19,0,2,0,2,"North Queens"
"11358",4,22,24,0,2,6,1,"North Queens"
"11358",4,21,25,0,1,3,1,"North Queens"
"11358",0,0,19,0,4,0,6,"North Queens"
"11358",3,18,27,0,2,0,3,"North Queens"
"11358",0,9,19,0,1,0,3,"North Queens"
"11358",5,22,25,0,2,6,1,"North Queens"
"11358",6,10,22,0,1,3,1,"North Queens"
"11358",1,21,24,0,2,0,3,"North Queens"
"11358",3,2,18,0,2,0,3,"North Queens"
"11358",1,2,20,0,2,0,3,"North Queens"
"11358",4,14,26,0,2,3,2,"North Queens"
"11358",6,2,20,0,3,9,1,"North Queens"
"11358",1,8,20,0,1,0,2,"North Queens"
"11358",5,13,27,0,2,2,1,"North Queens"
"11358",1,13,24,0,2,0,4,"North Queens"
"11358",6,20,26,0,2,3,1,"North Queens"
"11358",0,10,19,0,2,0,4,"North Queens"
"11358",4,15,26,0,2,3,2,"North Queens"
"11358",3,3,18,0,1,0,2,"North Queens"
"11358",4,12,24,0,2,2,2,"North Queens"
"11358",1,6,19,0,2,0,3,"North Queens"
"11358",1,3,19,0,1,0,3,"North Queens"
"11358",1,5,19,0,2,0,3,"North Queens"
"11358",1,11,22,0,1,0,3,"North Queens"
"11358",6,9,21,0,2,2,1,"North Queens"
"11358",4,4,19,0,2,1,2,"North Queens"
"11358",0,1,19,0,3,0,6,"North Queens"
"11358",5,8,20,0,2,0,3,"North Queens"
"11358",4,1,21,0,3,0,3,"North Queens"
"11358",6,17,27,0,2,4,1,"North Queens"
"11358",6,1,21,0,4,15,2,"North Queens"
"11358",1,22,23,0,2,0,4,"North Queens"
"11358",0,18,22,0,2,0,4,"North Queens"
"11358",3,9,20,0,1,0,2,"North Queens"
"11358",0,2,19,0,2,0,4,"North Queens"
"11358",2,5,18,0,2,0,3,"North Queens"
"11358",3,20,26,0,1,0,3,"North Queens"
"11358",2,17,30,0,1,0,3,"North Queens"
"11358",4,2,20,0,3,0,3,"North Queens"
"11358",5,11,24,0,1,2,1,"North Queens"
"11358",1,20,24,0,2,0,3,"North Queens"
"11358",5,16,29,0,2,3,1,"North Queens"
"11358",3,10,21,0,1,0,2,"North Queens"
"11358",2,7,19,0,4,0,5,"North Queens"
"11358",1,1,21,0,3,0,4,"North Queens"
"11358",3,15,26,0,2,0,3,"North Queens"
"11358",4,0,22,0,7,2,9,"North Queens"
"11358",1,12,23,0,1,0,3,"North Queens"
"11358",5,18,29,0,2,6,1,"North Queens"
"11358",3,14,26,0,2,0,3,"North Queens"
"11358",5,14,28,0,2,3,1,"North Queens"
"11358",1,17,25,0,2,0,3,"North Queens"
"11358",5,17,29,0,2,5,1,"North Queens"
"11358",5,20,28,0,2,6,1,"North Queens"
"11358",6,8,20,0,2,1,2,"North Queens"
"11358",1,10,21,0,1,0,3,"North Queens"
"11358",4,19,26,0,2,5,1,"North Queens"
